Date,Open,High,Low,Close,Adj Close,Volume
2011-08-19,12.330669,12.544680,12.121212,12.134872,8.195476,23346172
2011-08-22,12.339776,12.385310,11.875327,11.975502,8.087838,22354171
2011-08-23,11.993716,12.066571,11.556587,12.066571,8.149353,31985826
2011-08-24,12.016483,12.148532,11.656762,11.998269,8.103217,26957521
2011-08-25,11.884434,12.398970,11.825239,12.107551,8.177023,21393795
2011-08-26,12.002823,12.430844,11.838899,12.408077,8.379983,27131017
2011-08-29,12.567447,12.704050,12.480932,12.590214,8.503000,23212646
2011-08-30,12.576554,12.918061,12.490039,12.840652,8.672139,20979381
2011-08-31,12.977255,13.223140,12.913507,13.136625,8.872028,23804948
2011-09-01,13.605628,14.174805,13.478132,14.024542,9.475637,53274865
2011-09-02,13.796871,13.860619,13.437151,13.655715,9.226440,27172963
2011-09-05,13.305102,13.336976,13.013683,13.113858,8.860332,14091157
2011-09-06,12.817885,13.364296,12.708603,13.346082,9.017235,23788696
2011-09-08,13.523666,13.705803,13.437151,13.510006,9.127994,18955409
2011-09-09,13.373403,13.414384,12.877080,13.113858,8.860332,18664420
2011-09-12,12.858866,12.881633,12.476379,12.881633,8.703435,22771220
2011-09-13,12.977255,13.004576,12.572001,12.758691,8.620362,15654596
2011-09-14,12.840652,13.022789,12.499146,12.877080,8.700360,22011352
2011-09-15,13.091091,13.232247,12.977255,13.091091,8.844948,18180168
2011-09-16,13.122965,13.382510,13.022789,13.341529,9.014162,21901105
2011-09-19,12.977255,13.255014,12.936274,13.227693,8.937243,19057311
2011-09-20,13.227693,13.459918,13.141178,13.191266,8.912632,16316735
2011-09-21,13.291441,13.500899,13.113858,13.150285,8.884949,20843879
2011-09-22,12.590214,12.854313,12.430844,12.635748,8.537302,29408425
2011-09-23,12.704050,12.817885,12.394417,12.490039,8.438854,23083293
2011-09-26,12.649409,12.840652,12.344329,12.763244,8.623445,18101107
2011-09-27,13.059217,13.473578,12.977255,13.291441,8.980320,32395847
2011-09-28,13.318762,13.660269,13.227693,13.250461,8.952631,27277939
2011-09-29,13.409830,13.637501,13.227693,13.341529,9.014162,23538774
2011-09-30,13.204926,13.428044,13.091091,13.227693,8.937243,27371276
2011-10-03,13.136625,13.295995,12.936274,13.054663,8.823982,22196488
2011-10-04,12.927167,12.949935,12.526466,12.895294,8.716261,31426467
2011-10-05,12.840652,13.191266,12.799672,13.113858,8.863993,23467400
2011-10-06,13.295995,13.546433,13.214033,13.364296,9.033272,23112721
2011-10-07,13.523666,13.601074,13.027343,13.200373,8.922475,18595900
2011-10-10,13.341529,13.865173,13.286888,13.719463,9.273334,21145630
2011-10-11,13.655715,14.097397,13.564647,13.979008,9.448771,24531434
2011-10-13,14.165699,14.297748,13.878833,14.138378,9.556494,31583711
2011-10-14,14.229446,14.343282,14.056416,14.297748,9.664218,18775764
2011-10-17,14.092844,14.252214,14.024542,14.252214,9.633444,15088428
2011-10-18,14.170252,14.370603,13.965348,14.297748,9.664218,15088428
2011-10-19,14.284088,14.570953,14.165699,14.570953,9.848880,22626713
2011-10-20,14.525419,14.616487,14.115611,14.388816,9.725773,20137158
2011-10-21,14.479885,14.771304,14.479885,14.666575,9.913514,17258664
2011-10-24,14.712109,15.140131,14.712109,14.998975,10.138193,15898588
2011-10-25,14.998975,14.998975,14.998975,14.998975,10.138193,0
2011-10-26,14.998975,14.998975,14.998975,14.998975,10.138193,0
2011-10-27,14.998975,14.998975,14.998975,14.998975,10.138193,0
2011-10-28,15.249413,15.404230,15.021742,15.071830,10.187437,30486295
2011-10-31,14.953441,15.149238,14.730323,14.903353,10.073560,20247185
2011-11-01,14.297748,14.771304,14.234000,14.630148,9.892522,29772985
2011-11-03,14.935227,14.998975,14.643808,14.798624,10.006444,19496321
2011-11-04,14.625594,14.935227,14.534526,14.853265,10.043383,12975293
2011-11-07,14.935227,15.099150,14.757644,14.844159,10.037230,14014731
2011-11-08,14.948887,14.980761,14.634701,14.821391,10.021839,14076882
2011-11-09,14.498098,14.607381,14.329622,14.448011,9.769369,19851878
2011-11-10,14.448011,14.448011,14.448011,14.448011,9.769369,0
2011-11-11,14.525419,14.584613,14.393370,14.498098,9.803234,8270042
2011-11-14,14.557293,14.903353,14.507205,14.534526,9.827865,14289469
2011-11-16,14.529972,14.652915,14.416137,14.630148,9.892522,17247683
2011-11-17,14.429797,14.498098,13.997222,14.079184,9.519979,18504979
2011-11-18,14.161145,14.206679,13.774104,13.865173,9.375263,16048585
2011-11-21,13.578307,13.865173,13.550986,13.664822,9.239796,32378937
2011-11-22,13.660269,13.751337,13.473578,13.628395,9.215159,19400789
2011-11-23,13.500899,13.587414,13.391617,13.459918,9.101247,16683931
2011-11-24,13.569200,13.632948,13.227693,13.514559,9.138192,7733302
2011-11-25,13.341529,13.610181,13.277781,13.437151,9.085849,11472907
2011-11-28,13.796871,13.887940,13.692143,13.815085,9.341402,16216371
2011-11-29,13.887940,14.038203,13.687589,13.705803,9.267509,15125543
2011-11-30,14.070077,14.621041,13.924367,14.525419,9.821710,35260286
2011-12-01,14.889693,15.158345,14.684789,15.094597,10.210413,27317031
2011-12-02,15.263074,15.399676,14.980761,15.149238,10.247372,23938474
2011-12-05,15.299501,15.545386,15.285841,15.390569,10.410619,26389816
2011-12-06,15.317715,15.481638,15.181112,15.458871,10.456815,17145343
2011-12-07,15.326821,15.586367,15.322268,15.436104,10.441421,20061171
2011-12-08,15.568153,15.677435,15.258520,15.404230,10.419858,30407453
2011-12-09,15.477084,15.677435,15.399676,15.572706,10.533817,14293642
2011-12-12,15.572706,15.572706,15.572706,15.572706,10.533817,0
2011-12-13,15.504405,15.577260,15.263074,15.367802,10.395217,17507707
2011-12-14,15.331375,15.481638,15.231200,15.253967,10.318213,20832898
2011-12-15,15.413336,15.436104,15.026296,15.026296,10.164211,16414025
2011-12-16,15.117364,15.167452,14.980761,15.117364,10.225815,13215552
2011-12-19,15.076383,15.285841,15.026296,15.026296,10.164211,22063401
2011-12-20,15.208432,15.527172,15.117364,15.390569,10.410619,17833616
2011-12-21,15.253967,15.440657,15.222093,15.390569,10.410619,12859117
2011-12-22,15.449764,15.845912,15.399676,15.663775,10.595421,19196547
2011-12-23,15.754843,15.923320,15.718416,15.795824,10.684741,9691390
2011-12-26,15.823145,15.909660,15.691095,15.709309,10.626215,2967437
2011-12-27,15.641008,15.686542,15.518065,15.622794,10.656659,9023321
2011-12-28,15.618241,15.622794,15.222093,15.267627,10.414390,10555355
2011-12-29,15.340482,15.481638,15.203879,15.477084,10.557265,10550304
2012-01-02,15.581813,15.595473,15.253967,15.495298,10.573426,7456148
2012-01-03,15.518065,15.882339,15.518065,15.882339,10.837525,14048551
2012-01-04,15.750290,15.968854,15.609134,15.900553,10.849955,13844529
2012-01-05,15.732076,15.941534,15.472531,15.782164,10.769170,14741876
2012-01-06,15.845912,16.014387,15.722969,15.900553,10.849955,10879946
2012-01-09,15.959747,16.110010,15.786717,16.000729,10.918312,11347946
2012-01-10,16.150991,16.296701,16.096350,16.210186,11.061238,15486371
2012-01-11,16.100903,16.305807,16.096350,16.232952,11.076776,11150512
2012-01-12,16.255720,16.437857,16.105457,16.269381,11.101624,10178276
2012-01-13,16.255720,16.351341,16.028049,16.164652,11.030165,20665771
2012-01-16,16.223846,16.319468,16.128223,16.273933,11.104734,9103041
2012-01-17,16.273933,16.273933,16.273933,16.273933,11.104734,0
2012-01-18,16.387770,16.729277,16.305807,16.729277,11.415440,18739967
2012-01-19,16.688295,16.829451,16.579014,16.824898,11.480694,22015305
2012-01-20,16.756596,17.034355,16.679188,16.893200,11.527300,21847739
2012-01-23,16.870432,16.902306,16.469730,16.574459,11.309803,18130316
2012-01-24,16.469730,16.506159,16.232952,16.273933,11.104734,17143366
2012-01-26,16.487944,16.711061,16.369555,16.528925,11.278728,15748591
2012-01-27,16.524372,16.683743,16.269381,16.442410,11.219696,29860831
2012-01-30,16.273933,16.273933,15.905106,16.164652,11.030165,21464730
2012-01-31,16.205631,16.205631,15.818591,15.991621,10.912098,21858720
2012-02-01,16.073584,16.292147,15.786717,16.255720,11.096098,34878595
2012-02-02,16.164652,16.324020,16.073584,16.255720,11.096098,12153494
2012-02-03,16.073584,16.419643,16.028049,16.319468,11.139610,23610808
2012-02-06,16.232952,16.419643,16.123671,16.419643,11.207990,11519026
2012-02-07,16.296701,16.592672,16.096350,16.574459,11.313669,23754217
2012-02-08,16.579014,16.984266,16.574459,16.938732,11.562319,25772698
2012-02-09,16.802132,17.016142,16.711061,16.824898,11.484616,19471065
2012-02-10,16.515265,16.733829,16.483391,16.528925,11.282590,13053915
2012-02-13,16.528925,16.528925,16.528925,16.528925,11.282590,0
2012-02-14,17.052568,17.052568,16.765703,16.838558,11.493942,13210501
2012-02-15,17.029802,17.070782,16.551691,16.574459,11.313669,16904205
2012-02-16,16.437857,16.615440,16.251165,16.615440,11.341646,13940062
2012-02-17,16.647314,16.779364,16.442410,16.692848,11.394485,10640127
2012-02-23,16.396875,16.574459,16.346788,16.437857,11.220428,10733683
2012-02-24,16.487944,16.601780,16.301254,16.392323,11.189336,10978114
2012-02-27,16.355894,16.369555,16.160097,16.214739,11.068121,9329464
2012-02-28,16.255720,16.665527,16.214739,16.656422,11.369617,15965132
2012-02-29,16.711061,16.893200,16.670080,16.756596,11.437992,17461588
2012-03-01,16.697401,17.029802,16.629101,16.938732,11.694646,16937148
2012-03-02,16.970608,17.289347,16.970608,17.166405,11.851833,14239177
2012-03-05,17.070782,17.120871,16.770258,16.915966,11.678930,13517962
2012-03-06,16.624546,16.715614,16.287594,16.346788,11.285963,16314759
2012-03-07,16.524372,16.688295,16.392323,16.688295,11.521746,13939842
2012-03-08,16.834003,17.293900,16.783916,17.221045,11.889560,26406287
2012-03-09,17.275686,17.594425,17.161852,17.494251,12.078184,26338646
2012-03-12,17.348541,17.435057,17.166405,17.216492,11.886412,13295931
2012-03-13,17.271133,17.512465,17.262026,17.416843,12.024742,16636495
2012-03-14,17.343988,17.580767,17.307560,17.485144,12.071896,12311397
2012-03-15,17.262026,17.580767,17.189171,17.517017,12.093903,15017273
2012-03-16,17.517017,17.731030,17.453270,17.576212,12.134777,16317833
2012-03-19,17.576212,17.576212,17.576212,17.576212,12.134777,0
2012-03-20,17.330328,17.407736,17.180065,17.266581,11.920998,12551656
2012-03-21,17.180065,17.334881,17.084442,17.166405,11.851833,9727187
2012-03-22,16.988821,17.075336,16.619993,16.688295,11.521746,9727187
2012-03-23,16.742935,16.742935,16.451517,16.528925,11.411713,19473481
2012-03-26,16.619993,16.824898,16.615440,16.820345,11.612912,11544940
2012-03-27,16.847666,17.043463,16.715614,16.834003,11.622344,12974195
2012-03-28,16.752043,16.802132,16.292147,16.392323,11.317400,16070766
2012-03-29,16.324020,16.337681,16.009834,16.223846,11.201088,19894703
2012-03-30,16.383217,16.392323,15.768503,15.905106,10.981024,21995320
2012-04-02,15.950640,16.201078,15.827698,16.073584,11.102108,13052817
2012-04-03,16.028049,16.187418,15.777610,15.823145,10.929132,12460076
2012-04-04,15.700202,15.763950,15.335928,15.335928,10.592607,21780098
2012-04-05,15.313161,15.481638,14.967101,15.026296,10.378743,24979668
2012-04-09,14.889693,14.894246,14.693896,14.798624,10.221491,13788967
2012-04-10,14.798624,15.090043,14.224893,14.498098,10.013911,32682665
2012-04-11,14.498098,14.498098,14.498098,14.498098,10.013911,0
2012-04-12,14.689342,15.008082,14.402477,15.008082,10.366162,22331551
2012-04-13,14.775857,14.857819,14.397923,14.425244,9.963591,25050384
2012-04-16,14.570953,14.616487,14.261320,14.320515,9.891252,17565686
2012-04-17,14.548186,14.548186,14.243107,14.343282,9.906983,14626578
2012-04-18,14.311408,14.461671,14.079184,14.256767,9.847224,23511981
2012-04-19,14.183912,14.448011,14.147485,14.361496,9.919562,18434043
2012-04-20,14.557293,14.857819,14.434351,14.675682,10.136573,24342126
2012-04-23,14.347835,14.534526,14.261320,14.475331,9.998184,20309555
2012-04-24,14.320515,14.639255,14.220340,14.320515,9.891252,33166037
2012-04-25,13.819638,13.892493,13.459918,13.478132,9.309419,71161409
2012-04-26,13.364296,13.564647,13.209480,13.482685,9.312561,38402537
2012-04-27,13.591967,13.660269,13.432597,13.523666,9.340869,19756345
2012-04-30,13.546433,13.683036,13.414384,13.660269,9.435223,14452423
2012-05-02,13.564647,13.742230,13.295995,13.314208,9.200789,14452423
2012-05-03,13.387063,13.409830,13.068324,13.295995,9.188212,32123305
2012-05-04,13.341529,13.482685,12.918061,13.113858,9.062337,46917230
2012-05-07,13.159392,13.218587,12.949935,13.204926,9.125276,18678255
2012-05-08,13.154839,13.295995,12.977255,13.227693,9.141010,24218483
2012-05-09,13.059217,13.173052,12.931721,13.031896,9.005698,24423823
2012-05-10,13.295995,13.550986,12.977255,13.036450,9.008851,32977168
2012-05-11,12.795118,13.350636,12.795118,13.209480,9.128422,20764598
2012-05-14,12.931721,13.068324,12.867973,12.931721,8.936477,22257760
2012-05-15,12.931721,13.273228,12.886187,12.968148,8.961651,28995548
2012-05-16,12.968148,12.968148,12.968148,12.968148,8.961651,0
2012-05-17,12.745031,12.790565,12.171299,12.317009,8.511679,35555009
2012-05-18,12.385310,12.581107,12.266921,12.380757,8.555734,23797920
2012-05-21,12.380757,12.380757,12.380757,12.380757,8.555734,0
2012-05-22,13.045556,13.227693,12.931721,13.004576,8.986819,24895776
2012-05-23,12.954488,13.027343,12.380757,12.986362,8.974237,34122680
2012-05-24,12.968148,13.022789,12.667622,12.804225,8.848368,26643032
2012-05-25,12.726817,13.113858,12.726817,12.959041,8.955351,17148637
2012-05-28,13.000022,13.113858,12.959041,12.995469,8.980531,11678466
2012-05-29,13.022789,13.150285,12.795118,12.872526,8.895570,25722187
2012-05-30,12.521913,12.836099,12.467272,12.804225,8.848368,30383076
2012-05-31,12.817885,13.341529,12.722263,13.341529,9.219673,35605301
2012-06-01,13.081984,13.387063,13.000022,13.013683,8.997724,25466335
2012-06-04,13.000022,13.104751,12.817885,12.817885,8.862346,15113465
2012-06-05,12.886187,12.954488,12.612981,12.622088,8.726973,14122342
2012-06-06,12.658516,13.163945,12.417184,13.150285,9.092175,33329870
2012-06-08,13.104751,13.309655,12.990915,13.072877,9.038651,19056432
2012-06-11,13.250461,13.428044,13.081984,13.204926,9.129951,19231026
2012-06-12,13.359743,13.432597,13.150285,13.432597,9.287366,15032646
2012-06-13,13.332422,13.614734,13.204926,13.455365,9.303104,25058291
2012-06-14,13.478132,13.605628,13.291441,13.464471,9.309402,16312562
2012-06-15,13.537326,13.751337,13.396170,13.751337,9.507736,19108261
2012-06-18,13.751337,13.751337,13.751337,13.751337,9.507736,0
2012-06-19,13.728570,13.969901,13.619288,13.878833,9.595892,15963814
2012-06-20,13.878833,13.906153,13.455365,13.683036,9.460516,22986443
2012-06-21,13.705803,13.705803,13.145732,13.145732,9.089024,12583719
2012-06-22,13.195819,13.223140,12.749584,12.872526,8.900126,17211447
2012-06-25,12.631195,12.758691,12.362543,12.385310,8.563263,10989095
2012-06-26,12.508253,12.549233,12.248707,12.367096,8.550672,19462061
2012-06-27,12.339776,12.749584,12.271475,12.526466,8.660856,15837755
2012-06-28,12.385310,12.517359,12.257814,12.408077,8.579009,15112147
2012-06-29,12.863420,12.881633,12.658516,12.881633,8.906422,19148890
2012-07-02,12.826992,12.922614,12.644855,12.922614,8.939497,12138779
2012-07-03,12.949935,13.350636,12.886187,13.182159,9.119040,13925787
2012-07-04,13.159392,13.268674,13.009129,13.259567,9.172588,6174475
2012-07-05,13.332422,13.601074,13.173052,13.409830,9.276543,21786686
2012-07-06,13.209480,13.318762,13.018236,13.318762,9.213541,16600258
2012-07-10,13.364296,13.432597,12.722263,12.722263,8.800903,19283075
2012-07-11,12.795118,13.091091,12.599321,12.776905,8.838700,20145942
2012-07-12,12.594768,12.968148,12.544680,12.908954,8.930049,20781728
2012-07-13,13.045556,13.273228,12.931721,13.273228,9.182042,19343689
2012-07-16,13.273228,13.273228,13.273228,13.273228,9.182042,0
2012-07-17,13.332422,13.414384,13.068324,13.159392,9.103296,13341830
2012-07-18,13.204926,13.478132,13.068324,13.473578,9.320642,13902947
2012-07-19,13.523666,13.751337,13.523666,13.733123,9.500183,14053822
2012-07-20,13.628395,13.783211,13.528219,13.683036,9.465535,22625176
2012-07-23,13.478132,13.519112,13.072877,13.295995,9.197792,21545768
2012-07-24,13.660269,13.833299,13.528219,13.746784,9.509632,34788992
2012-07-25,13.883386,13.947134,13.683036,13.842406,9.575784,19905464
2012-07-26,13.983562,14.325068,13.906153,14.224893,9.840372,30491346
2012-07-27,14.343282,14.935227,14.284088,14.753090,10.205766,32199292
2012-07-30,14.753090,15.162898,14.616487,15.158345,10.486113,25569554
2012-07-31,15.276734,15.276734,14.589167,14.784964,10.227820,24362770
2012-08-01,14.789518,14.871479,14.434351,14.675682,10.156913,17551630
2012-08-02,14.297748,14.566400,14.229446,14.297748,9.981256,19256721
2012-08-03,14.698449,14.871479,14.593720,14.730323,10.283232,18865367
2012-08-06,14.739430,15.208432,14.698449,15.062723,10.515279,17919705
2012-08-07,15.062723,15.062723,15.062723,15.062723,10.515279,0
2012-08-08,15.062723,15.062723,15.062723,15.062723,10.515279,0
2012-08-09,15.536279,15.549939,15.244860,15.395123,10.747325,14847730
2012-08-10,15.208432,15.636454,15.162898,15.563599,10.864946,14847730
2012-08-13,15.522619,15.641008,15.345035,15.458871,10.791834,12670907
2012-08-14,15.458871,15.458871,15.458871,15.458871,10.791834,0
2012-08-15,15.458871,15.458871,15.458871,15.458871,10.791834,0
2012-08-16,15.458871,15.458871,15.458871,15.458871,10.791834,0
2012-08-17,15.458871,15.458871,15.458871,15.458871,10.791834,0
2012-08-20,15.855019,15.909660,15.577260,15.641008,10.918983,11536156
2012-08-21,15.754843,15.877786,15.454317,15.549939,10.855406,21214809
2012-08-22,15.481638,15.700202,15.354142,15.609134,10.896729,16573245
2012-08-23,15.504405,15.549939,15.281287,15.504405,10.823621,16875436
2012-08-24,15.390569,15.613687,15.322268,15.486191,10.810910,12519372
2012-08-27,15.477084,15.527172,15.131024,15.253967,10.648793,21586617
2012-08-28,15.249413,15.304054,15.140131,15.253967,10.648793,11226938
2012-08-29,15.313161,15.376909,14.812285,14.885139,10.391314,18101546
2012-08-30,14.825945,14.844159,14.634701,14.798624,10.330915,14925913
2012-08-31,14.957994,14.985315,14.434351,14.434351,10.076617,28908800
2012-09-03,14.479885,14.730323,14.470778,14.593720,10.192698,9574115
2012-09-04,14.479885,14.616487,14.261320,14.297748,9.985981,16496819
2012-09-05,14.388816,14.985315,14.211233,14.343282,10.017781,16215053
2012-09-06,14.434351,14.825945,14.411583,14.753090,10.304003,22065597
2012-09-10,15.035402,15.117364,14.839605,14.839605,10.364430,20564528
2012-09-11,14.885139,15.090043,14.844159,14.998975,10.475734,14736386
2012-09-12,15.090043,15.408783,15.071830,15.395123,10.752415,19101893
2012-09-13,15.317715,15.841358,15.094597,15.709309,10.971858,23978444
2012-09-14,15.686542,16.210186,15.686542,15.891446,11.099065,28366571
2012-09-17,15.977961,16.132776,15.600027,15.709309,10.971858,26298237
2012-09-18,15.818591,15.818591,15.299501,15.335928,10.711077,21880901
2012-09-19,15.363249,15.577260,15.208432,15.345035,10.717440,20821258
2012-09-20,15.258520,15.354142,15.117364,15.231200,10.637928,15965132
2012-09-21,15.413336,15.531725,15.240306,15.317715,10.698358,19651369
2012-09-24,15.253967,15.522619,15.071830,15.372356,10.736514,20735828
2012-09-25,15.112811,15.231200,14.420690,14.448011,10.090925,60168800
2012-09-26,14.352389,14.566400,14.156592,14.525419,10.144994,32188970
2012-09-27,14.593720,14.652915,14.206679,14.343282,10.017781,28139709
2012-09-28,14.092844,14.133825,13.846959,13.919814,9.722021,38515419
2012-10-01,14.015436,14.247660,13.892493,14.138378,9.879519,21551039
2012-10-02,14.165699,14.320515,14.047310,14.070077,9.831787,13832011
2012-10-03,14.147485,14.193019,13.887940,13.887940,9.704521,13025585
2012-10-04,13.942581,13.988115,13.751337,13.910707,9.720430,13041177
2012-10-05,14.138378,14.247660,13.947134,14.019989,9.796792,18633454
2012-10-08,13.969901,14.156592,13.792318,14.051863,9.819060,15979407
2012-10-09,14.070077,14.070077,13.619288,13.705803,9.577251,19740313
2012-10-10,13.705803,13.837852,13.341529,13.387063,9.354518,14586828
2012-10-11,13.510006,13.696696,13.387063,13.500899,9.434062,16029479
2012-10-15,13.469025,13.601074,13.418937,13.573754,9.484972,19075758
2012-10-16,13.719463,13.783211,13.478132,13.619288,9.516794,17086047
2012-10-17,13.687589,13.696696,13.241354,13.614734,9.513608,26704964
2012-10-18,13.528219,13.687589,13.409830,13.578307,9.488157,17095710
2012-10-19,13.578307,13.601074,13.305102,13.432597,9.386333,16459924
2012-10-22,13.455365,13.541880,13.277781,13.364296,9.338615,18597657
2012-10-23,13.000022,13.141178,12.836099,12.940828,9.042700,38609415
2012-10-24,12.968148,13.528219,12.968148,13.469025,9.411795,33777226
2012-10-25,13.651162,13.860619,13.473578,13.660269,9.545424,19481607
2012-10-26,13.514559,13.628395,13.459918,13.473578,9.414971,14499641
2012-10-29,13.432597,13.523666,13.259567,13.478132,9.418159,6964650
2012-10-30,13.573754,13.683036,13.510006,13.642055,9.532698,6091461
2012-10-31,13.660269,13.660269,13.400723,13.514559,9.443605,13237952
2012-11-01,13.432597,14.115611,13.432597,14.115611,9.868599,24974178
2012-11-05,14.024542,14.161145,13.933474,14.101951,9.859046,16788249
2012-11-06,14.161145,14.325068,14.033649,14.234000,9.951359,17514955
2012-11-07,14.161145,14.229446,13.810532,13.878833,9.703057,17235165
2012-11-08,13.951688,14.056416,13.510006,13.569200,9.486583,23471572
2012-11-09,13.523666,13.751337,13.418937,13.578307,9.492953,17243510
2012-11-12,13.560093,13.696696,13.464471,13.569200,9.486583,7367863
2012-11-13,13.591967,13.856066,13.510006,13.819638,9.661676,15382493
2012-11-14,13.728570,13.796871,13.414384,13.628395,9.527969,21947005
2012-11-16,13.523666,13.874279,13.523666,13.678482,9.562989,15889364
2012-11-19,13.655715,14.179359,13.655715,14.101951,9.859046,19220045
2012-11-21,14.074630,14.356942,13.979008,14.274981,9.980015,19531240
2012-11-22,14.315962,14.502652,14.311408,14.443457,10.097803,12190609
2012-11-23,14.420690,14.611934,14.343282,14.611934,10.215590,13150326
2012-11-26,14.516312,14.566400,14.265874,14.343282,10.027768,11020719
2012-11-27,14.361496,14.434351,14.029096,14.120164,9.871779,19717693
2012-11-28,14.001775,14.206679,13.965348,14.183912,9.916351,18980445
2012-11-29,14.238553,14.570953,14.097397,14.543633,10.167838,20510284
2012-11-30,14.493545,14.816838,14.274981,14.625594,10.225137,33788426
2012-12-03,14.739430,15.131024,14.716663,15.026296,10.505280,27857503
2012-12-04,14.930674,14.998975,14.716663,14.862372,10.390676,21179890
2012-12-05,14.880586,15.090043,14.753090,14.939780,10.444798,21213052
2012-12-06,14.998975,14.998975,14.662022,14.889693,10.409779,21627904
2012-12-07,14.866926,15.021742,14.698449,14.917013,10.428879,17318619
2012-12-10,14.844159,14.980761,14.753090,14.926120,10.435246,22804821
2012-12-11,15.003528,15.103704,14.798624,15.021742,10.502098,16817897
2012-12-12,15.067276,15.094597,14.871479,14.962548,10.460709,18501246
2012-12-13,14.880586,15.126471,14.880586,14.971654,10.467082,18417133
2012-12-14,15.003528,15.021742,14.821391,14.844159,10.377943,16387012
2012-12-17,14.876033,14.953441,14.821391,14.889693,10.409779,18364206
2012-12-18,14.935227,15.085490,14.762197,14.976208,10.470263,16033212
2012-12-19,15.026296,15.549939,14.898800,15.504405,10.839540,32567367
2012-12-20,15.527172,15.609134,15.290394,15.436104,10.791786,17598408
2012-12-21,15.317715,15.695649,15.231200,15.522619,10.852278,20350184
2012-12-26,15.522619,15.586367,15.258520,15.363249,10.840065,12464029
2012-12-27,15.417890,15.417890,15.017189,15.108257,10.660148,10993268
2012-12-28,15.190219,15.308608,15.008082,15.194772,10.721192,16020035
2013-01-02,15.481638,15.727523,15.440657,15.700202,11.082795,21347017
2013-01-03,15.622794,16.278486,15.531725,16.169205,11.413863,29351983
2013-01-04,16.169205,16.191973,15.905106,16.073584,11.346367,16660872
2013-01-07,15.950640,16.100903,15.713862,15.800377,11.153508,20285178
2013-01-08,15.882339,15.977961,15.718416,15.864125,11.198504,16328375
2013-01-09,15.914213,16.141884,15.859572,16.119118,11.378508,19739435
2013-01-10,16.141884,16.201078,15.859572,15.914213,11.233869,21569926
2013-01-11,15.895999,16.023495,15.823145,15.955194,11.262794,19250352
2013-01-14,15.991621,16.223846,15.991621,16.164652,11.410647,22126650
2013-01-15,15.991621,16.223846,15.895999,15.950640,11.259578,12637525
2013-01-16,15.959747,16.091797,15.800377,16.091797,11.359223,12420326
2013-01-17,16.091797,16.424196,16.032602,16.365002,11.552078,17351561
2013-01-18,16.392323,16.483391,16.223846,16.419643,11.590651,15793173
2013-01-21,16.410536,16.460625,16.237507,16.301254,11.507082,7671810
2013-01-22,16.260273,16.528925,16.150991,16.301254,11.507082,15445083
2013-01-23,16.383217,16.419643,16.160097,16.255720,11.474936,13421770
2013-01-24,16.251165,16.437857,16.146439,16.273933,11.487790,21204267
2013-01-28,16.164652,16.205631,15.745736,15.845912,11.185648,18385069
2013-01-29,15.795824,15.936980,15.641008,15.823145,11.169580,24010068
2013-01-30,15.745736,15.827698,15.522619,15.522619,10.957441,15863669
2013-01-31,15.522619,15.727523,15.390569,15.631901,11.034578,21798765
2013-02-01,15.609134,15.741183,15.436104,15.549939,10.981524,15984238
2013-02-04,15.431550,15.504405,15.080937,15.185665,10.724270,19348740
2013-02-05,15.408783,15.732076,15.345035,15.568153,10.994387,35767157
2013-02-06,15.531725,15.613687,15.108257,15.244860,10.766067,24325655
2013-02-07,15.281287,15.472531,14.985315,15.149238,10.698545,16369882
2013-02-08,15.153791,15.445210,15.030849,15.422443,10.891482,18895015
2013-02-13,15.449764,15.458871,15.276734,15.381463,10.862539,14436392
2013-02-14,15.345035,15.431550,15.108257,15.308608,10.811089,13575501
2013-02-15,15.335928,16.064476,15.304054,16.018942,11.312736,28199883
2013-02-18,15.914213,16.228399,15.859572,16.187418,11.431715,16194190
2013-02-19,16.073584,16.178312,15.791271,15.873232,11.209837,30854589
2013-02-20,15.886892,15.959747,15.508958,15.595473,11.013680,17735009
2013-02-21,15.472531,15.745736,15.313161,15.481638,10.933282,19410452
2013-02-22,15.527172,15.982514,15.527172,15.982514,11.287011,28615614
2013-02-25,16.009834,16.269381,15.936980,16.014387,11.309521,21471538
2013-02-26,15.927873,15.932427,15.440657,15.722969,11.103717,25142842
2013-02-27,15.754843,15.823145,15.486191,15.782164,11.145524,13870663
2013-02-28,15.800377,16.046263,15.700202,15.959747,11.270932,16309927
2013-03-01,15.777610,16.164652,15.777610,16.028049,11.324017,15693248
2013-03-04,15.936980,16.005281,15.741183,15.959747,11.275759,14176148
2013-03-05,16.082689,16.387770,15.877786,15.946087,11.266106,20770747
2013-03-06,16.146439,16.278486,15.873232,16.214739,11.582389,18670788
2013-03-07,16.301254,16.474283,16.064476,16.319468,11.657195,23702827
2013-03-08,16.242060,16.847666,16.191973,16.802132,12.001970,28672934
2013-03-11,16.692848,16.861324,16.574459,16.711061,11.936914,13538386
2013-03-12,16.688295,16.711061,16.032602,16.460625,11.758024,17732593
2013-03-13,16.437857,16.615440,16.351341,16.437857,11.741765,18685503
2013-03-14,16.501604,16.519817,16.000729,16.187418,11.562870,19719670
2013-03-15,16.187418,16.255720,15.959747,16.201078,11.572627,18819468
2013-03-18,16.155544,16.528925,16.091797,16.506159,11.790553,20058536
2013-03-19,16.155544,16.542585,16.091797,16.310362,11.650686,19645000
2013-03-20,16.232952,16.483391,16.150991,16.451517,11.751524,18847139
